baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	type	dynamic
ENSG00000279085	5.255808374027	2.15030112854557	0.480738612911269	4.4729112053715	7.71618246487964e-06	2.39784771238638e-05	 lncRNA	NO
ENSG00000279098	2.15760681332084	2.40853821239077	0.635394380728385	3.79061931525069	0.000150272123886507	0.000380370225047788	 TEC	NO
ENSG00000279121	1.64451710245209	2.16399323935108	0.715480379520695	3.02453191071537	0.00249018200519479	0.00506310661817972	 TEC	NO
ENSG00000279123	3.45328372015603	2.49364702269652	0.341299073383251	7.30633985606037	2.74517324496945e-13	1.96347893749577e-12	 TEC	NO
ENSG00000279129	3.97430001139426	3.10105293627885	0.652881132961114	4.74979713721266	2.03620806833349e-06	6.87251653787243e-06	 TEC	NO
ENSG00000279135	3.70808901550757	2.27119644298495	0.305467637917779	7.43514585854845	1.0445264254565e-13	7.77760522899849e-13	 TEC	NO
ENSG00000279154	0.453996758929035	-2.07893573025406	0.391198956862972	-5.31426705972088	1.07087470563098e-07	4.24970682232686e-07	 TEC	NO
ENSG00000279160	0.501726956518073	-2.49798972370719	0.471504104697731	-5.29791723723929	1.17131031557732e-07	4.62455511537356e-07	 TEC	NO
ENSG00000279166	5.80226210377074	2.67974371815248	0.667828382992258	4.01262328226554	6.00477007735517e-05	0.000162293864876661	 TEC	NO
ENSG00000279175	13.1120105516619	3.56746604203968	0.421585607538541	8.46202047282543	2.62784371806989e-17	2.65164500992935e-16	 lncRNA	NO
ENSG00000279176	2.4017048029866	3.09991274945766	0.995579418804338	3.11367701150408	0.00184771637892177	0.00384785269990526	 TEC	NO
ENSG00000279181	1.34291093832553	2.84906757835447	0.770237727513947	3.69894576256378	0.000216496854387577	0.00053456625127571	 TEC	NO
ENSG00000279191	6.88464521069886	3.27586819354943	0.363600942434706	9.009515133855	2.0696950334375e-19	2.45170057731496e-18	 TEC	NO
ENSG00000279193	9.42037302949075	5.76857808041605	0.505065713569868	11.4214406668847	3.26771662753163e-30	8.10464889870185e-29	 TEC	NO
ENSG00000279199	6.84427566758371	2.046671195695	0.262581918576859	7.79441024266844	6.47099917201711e-15	5.38676190973315e-14	 TEC	NO
ENSG00000279225	7.30091502775679	2.09483260079887	0.297737179957538	7.03584483838272	1.98057240936375e-12	1.30231768466872e-11	 TEC	NO
ENSG00000279237	3.07763242712996	3.18304377400863	0.567398467639502	5.60989138241907	2.02453641171246e-08	8.75640297577669e-08	 TEC	NO
ENSG00000279250	1.4253139269596	3.10889920249154	1.02096112497854	3.0450710868711	0.00232625319396809	0.00475384948889961	 TEC	NO
ENSG00000279281	8.53847851668796	2.78772277906809	0.483365670232331	5.76731644539043	8.05437321702003e-09	3.64031741981465e-08	 TEC	NO
ENSG00000279294	3.10189792279381	2.86087020987992	0.702800570154015	4.07067144133503	4.68778269273441e-05	0.000129012361439703	 TEC	NO
ENSG00000279315	2.43744201907472	2.48619991502443	0.578837972892862	4.29515690306069	1.74569825902312e-05	5.13341968321831e-05	 TEC	NO
ENSG00000279334	1.87734446335257	3.21753291699951	0.967924927235188	3.32415544477212	0.000886867478449442	0.00195798561558806	 TEC	NO
ENSG00000279336	1.00998371127749	2.62268083492896	0.907902400955834	2.88872551957988	0.00386806550254752	0.00758300267926932	 pseudogene	NO
ENSG00000279343	4.70774543425661	4.9457303101107	0.617308879090339	8.0117595544692	1.13078783724848e-15	1.00673267647151e-14	 TEC	NO
ENSG00000279347	14.1730268392092	2.41533356602826	0.247493712625072	9.75917141655733	1.68526445777763e-22	2.48444704207001e-21	 TEC	NO
ENSG00000279390	6.82062894490853	2.79934988499765	0.577335814656564	4.8487376219036	1.24249632951112e-06	4.318035476587e-06	 TEC	NO
ENSG00000279394	2.55919640732352	3.07011996302987	0.728584658072472	4.21381363032282	2.51094503390026e-05	7.21096417062502e-05	 TEC	NO
ENSG00000279400	4.27748130777461	2.23798437670913	0.523159323027158	4.27782566075566	1.88727735956495e-05	5.52005401922264e-05	 TEC	NO
ENSG00000279401	2.11871081641883	2.67997617733507	0.585984019840579	4.57346290443923	4.79728645938247e-06	1.53487708960327e-05	 TEC	NO
ENSG00000279416	2.80520298964977	3.10254435631549	0.957032243216802	3.24183890177737	0.00118761135046992	0.00256133308466165	 TEC	NO
ENSG00000279429	2.10441242167104	2.57388660283324	0.594352776723349	4.33057050229159	1.48723517842114e-05	4.42351043564348e-05	 TEC	NO
ENSG00000279433	5.44844203155551	2.26394324398444	0.493650254256053	4.58612798122889	4.51541873511313e-06	1.45058092228623e-05	 TEC	NO
ENSG00000279463	1.53119360191952	2.48235737906234	0.724043714616689	3.42846340483255	0.000607008364866896	0.00138310059149742	 lncRNA	NO
ENSG00000279465	1.64945136390786	2.16175263286941	0.64385150991217	3.3575329087359	0.000786413814851476	0.00175387007459505	 TEC	NO
ENSG00000279474	3.38775417038653	3.5078755110775	0.631866728002686	5.55160662148774	2.83055988089677e-08	1.20531049020571e-07	 TEC	NO
ENSG00000279476	5.26417138171999	2.09748531449389	0.511511546369818	4.10056298705216	4.12146234233998e-05	0.000114564860743952	 TEC	NO
ENSG00000279478	1.19270019322895	3.17481187841868	0.772657428778384	4.10895147081966	3.97459578356342e-05	0.000110790371182032	 TEC	NO
ENSG00000279480	1.54298684672665	2.99430788552498	0.646991604433561	4.62804751252759	3.69129341589108e-06	1.20126724452058e-05	 TEC	NO
ENSG00000279481	5.13208437222706	2.49247611636318	0.407019180813346	6.12373134696619	9.14089718423234e-10	4.59431779770942e-09	 TEC	NO
ENSG00000279482	1.305373090003	3.04950653661563	0.877169000665326	3.47653249750345	0.000507942666599113	0.00117474098523328	 TEC	NO
ENSG00000279502	3.9713701169456	4.44013552153806	0.963960242322626	4.60613967941222	4.10212899602669e-06	1.32539273842779e-05	 TEC	NO
ENSG00000279507	3.73705528629313	2.24378604524712	0.298414438286632	7.51902641886222	5.51856344232883e-14	4.21557786488909e-13	 TEC	NO
ENSG00000279509	1.39166631921608	2.34313676018573	0.660862191845409	3.54557544537795	0.000391756824586664	0.000924547910108454	 TEC	NO
ENSG00000279511	2.86237329630041	3.69518665934809	0.703137471869948	5.25528336517322	1.4779673271182e-07	5.76369299697441e-07	 TEC	NO
ENSG00000279527	3.25959533376083	4.15541217698572	0.834800292061056	4.9777320593963	6.43336285210437e-07	2.31933705777853e-06	 TEC	NO
ENSG00000279542	0.299890442617943	-2.59156622018709	0.670900077685337	-3.86281997332332	0.000112085609698953	0.000289740594352943	 TEC	NO
ENSG00000279544	4.96550688998648	2.19078629626962	0.46678947159633	4.69330700364247	2.6882359799295e-06	8.93564931937324e-06	 TEC	NO
ENSG00000279548	3.70975345930992	2.30051147813188	0.578876297707014	3.97409858936086	7.06462976894738e-05	0.000188700039916154	 lncRNA	NO
ENSG00000279555	9.75301579458286	2.48488724687644	0.401383274392727	6.19080914778012	5.98561479333914e-10	3.07287033124507e-09	 TEC	NO
ENSG00000279570	4.35175618646011	2.50585905116796	0.602509771337329	4.15903470844292	3.195953386069e-05	9.03016519104457e-05	 TEC	NO
ENSG00000279589	2.59514008822443	2.35861645763066	0.612115398062592	3.85322190079831	0.000116573652676102	0.000300527360398342	 TEC	NO
ENSG00000279591	5.69160301736724	2.67279183959911	0.420536250523853	6.35567525099125	2.07513013254914e-10	1.11883462880391e-09	 TEC	NO
ENSG00000279598	3.55121124402105	3.70072707087111	0.864616538216326	4.28019463808266	1.86729934124713e-05	5.46588831136394e-05	 TEC	NO
ENSG00000279600	1.04389910276018	2.67658781580782	0.936937025634635	2.85674249450739	0.00428012920886125	0.0083191929694635	 TEC	NO
ENSG00000279616	2.05567949216289	2.25571588817398	0.732582511965248	3.07912876888465	0.00207606927141467	0.00428271550716808	 TEC	NO
ENSG00000279620	3.24592572578424	2.5608410851426	0.64034341678455	3.99916828691973	6.35654710565517e-05	0.000171147119089545	 TEC	NO
ENSG00000279632	3.28865816768842	2.44769438324936	0.574310527135727	4.26197025406587	2.02632420300056e-05	5.90106831045722e-05	 TEC	NO
ENSG00000279652	7.44481121756836	2.18936347397986	0.36461670357516	6.00456164655265	1.91849512901035e-09	9.31042415946571e-09	 lncRNA	NO
ENSG00000279681	0.844246880735959	2.09788336134113	0.705527990212861	2.9734941638647	0.00294430005754614	0.00589968644008601	 TEC	NO
ENSG00000279691	3.31405298504862	2.08196966832177	0.297166238731325	7.00607739698226	2.45092368846511e-12	1.59345019631609e-11	 TEC	NO
ENSG00000279692	33.8209590165859	2.04194636220948	0.246579452926106	8.28108886599486	1.22054061455631e-16	1.17189049451006e-15	 TEC	NO
ENSG00000279698	1.64772751949808	3.32028487980117	1.05011445007215	3.16183143615731	0.00156780289791533	0.0033064188893381	 TEC	NO
ENSG00000279707	3.02736981564662	3.54574542290655	0.765910165037317	4.62945340689373	3.6663220666298e-06	1.19418345982115e-05	 TEC	NO
ENSG00000279712	1.96780313721559	3.44674019407892	0.862291444546406	3.9971870483906	6.40996503264784e-05	0.000172438153811349	 lncRNA	NO
ENSG00000279717	0.82893886100449	2.49819810403389	0.843302451895883	2.9623987199581	0.00305252214759182	0.00609783254678046	 TEC	NO
ENSG00000279727	3.10816362459516	-2.22530148594588	0.249012667688382	-8.93649912112364	4.01694311480855e-19	4.65216479720116e-18	 lncRNA	NO
ENSG00000279756	12.7750651055932	-4.41977648083501	0.327718966301584	-13.4864836500421	1.8784829132253e-41	9.5788610045287e-40	 TEC	NO
ENSG00000279766	12.5525193634055	2.11393474410717	0.226061045879019	9.35116767193269	8.66853660475276e-21	1.13146343114184e-19	 TEC	NO
ENSG00000279770	3.68975434271022	2.21276695641703	0.409587688271703	5.40242546291864	6.57457800878492e-08	2.67352260666697e-07	 TEC	NO
ENSG00000279774	5.99175773099523	3.46311332218273	0.370483849068091	9.34754195329645	8.97082385876805e-21	1.16864616539957e-19	 TEC	NO
ENSG00000279785	1.30663732006059	2.33043061369617	0.542376461368634	4.29670308297591	1.7335714828253e-05	5.1021510159994e-05	 TEC	NO
ENSG00000279786	10.4603346077663	3.15707759825158	0.446615432549674	7.06889500039933	1.56172255754766e-12	1.03805936145167e-11	 TEC	NO
ENSG00000279806	231.733126617797	3.26482578669178	0.250267378261477	13.0453509737123	6.7545223994222e-39	2.95225916131675e-37	 TEC	NO
ENSG00000279814	3.52414529480274	4.34399843541553	1.33818092358406	3.24619665312591	0.00116958017968902	0.00252516974073888	 TEC	NO
ENSG00000279815	0.748094039035117	2.28225767488368	0.651284800906056	3.5042391158348	0.000457913991165058	0.00106856154646167	 TEC	NO
ENSG00000279827	3.09097640406514	2.55544991677276	0.454558024947105	5.62183434572544	1.88940397915336e-08	8.20482833781692e-08	 TEC	NO
ENSG00000279834	1.57602854616663	2.61273623294292	0.668390370625641	3.90899741792703	9.26799544612714e-05	0.000242528421076352	 TEC	NO
ENSG00000279835	5.15555772035317	-3.67012297189956	0.413377671729046	-8.87837738441081	6.7842727005304e-19	7.71544000489169e-18	 TEC	NO
ENSG00000279844	1.13356744697484	3.06763959250441	0.556187986477647	5.51547258676306	3.47843963686194e-08	1.46581424845376e-07	 TEC	NO
ENSG00000279845	4.40286978453723	2.07493734505289	0.352495512690115	5.88642201206404	3.94645847819289e-09	1.84931883288321e-08	 TEC	NO
ENSG00000279859	1.33725197901135	2.25928635296342	0.414999554443226	5.44406934603709	5.20769308982547e-08	2.14362451101069e-07	 TEC	NO
ENSG00000279862	6.03885376768629	2.69066066742932	0.404976604990581	6.64399037937488	3.05302511213631e-11	1.78811319353378e-10	 TEC	NO
ENSG00000279885	1.62614386770153	2.72824234405875	0.817974894837847	3.33536195459836	0.000851884379611093	0.00188745978141459	 TEC	NO
ENSG00000279887	2.67456403061087	3.89326640616644	0.844058633446431	4.61255445047649	3.9775030218261e-06	1.28745988385304e-05	 TEC	NO
ENSG00000279891	7.41327151786226	2.44294120932772	0.585907593275858	4.16949914519632	3.05269760894035e-05	8.65641835463663e-05	 TEC	NO
ENSG00000279897	3.47989440733864	2.40136958309783	0.458256846151167	5.24022631252885	1.60379786357023e-07	6.21890710400571e-07	 transcribed_unprocessed_pseudogene	DDG
ENSG00000279946	1.3322650794092	3.0097583349442	1.05797935357148	2.84481764675653	0.00444368545059489	0.00861015246956328	 TEC	NO
ENSG00000279949	3.24801438719891	2.95786528926879	0.395566403574893	7.47754425688674	7.57242705168415e-14	5.72371615532719e-13	 lncRNA	NO
ENSG00000279957	2.19193301301279	3.15694313133188	0.867483890091591	3.6391951105842	0.000273491531015592	0.000663310801501258	 TEC	NO
ENSG00000279977	3.66915618130867	3.6944868685465	0.875697592164085	4.21890719079908	2.45489292447577e-05	7.06186500965882e-05	 TEC	NO
ENSG00000279985	2.94744125909743	4.14038191668434	0.943130891178224	4.39003955380137	1.1333004470188e-05	3.43128659086307e-05	 TEC	NO
ENSG00000279991	2.47450438274292	4.15508391983147	1.34446080579157	3.09052067708669	0.00199805892331532	0.00413489575175819	 TEC	NO
ENSG00000279996	2.02241579989484	3.61537732086367	1.13176163681978	3.19446887334225	0.00140088390958599	0.00298293541732661	 TEC	NO
ENSG00000280023	1.65588019803614	2.85612509460147	0.524541042279045	5.44499832118393	5.18058742350154e-08	2.13289539253581e-07	 TEC	NO
ENSG00000280028	1.67793801561869	2.90328387545833	0.768716190600725	3.77679553384912	0.000158859037875153	0.000400621445211634	 TEC	NO
ENSG00000280032	12.5201794395638	-2.14826849609672	0.22674748369332	-9.4742771170166	2.68614097811019e-21	3.63453491156968e-20	 TEC	NO
ENSG00000280036	2.922029606421	3.98079313480009	0.846149171610965	4.70459969513548	2.54364547135746e-06	8.48185254450697e-06	 lncRNA	NO
ENSG00000280040	8.02499216757999	-2.24716698380461	0.158138223163079	-14.2101443841773	7.92619203058808e-46	5.41596701450083e-44	 TEC	NO
ENSG00000280042	5.05760071752931	3.11236427986656	0.527081360923804	5.90490294403806	3.52854420564235e-09	1.66203188583324e-08	 TEC	NO
ENSG00000280055	9.69509267951352	4.09945423054369	0.475817534957864	8.61560142147077	6.95754013890421e-18	7.32713153390174e-17	 TEC	NO
ENSG00000280061	2.03965281737489	-2.41443787033426	0.443051486165822	-5.44956499577253	5.04931682217869e-08	2.08219564550073e-07	 TEC	NO
ENSG00000280070	1.51347424931655	3.02071776912819	0.588703955346955	5.13113211095705	2.88004672996475e-07	1.08068969279786e-06	 TEC	NO
ENSG00000280073	1.53583410346856	-2.03496424857563	0.397020847644071	-5.12558537077119	2.96614724943664e-07	1.11167478683978e-06	 TEC	NO
ENSG00000280078	1.15697349207355	2.01843782039221	0.641473263822368	3.14656577947595	0.00165200097079677	0.00346846601120121	 TEC	NO
ENSG00000280080	3.09222493397377	2.74480326314214	0.683522091757307	4.01567600556313	5.92756421621762e-05	0.000160334022389978	 lncRNA	NO
ENSG00000280092	1.7888506293873	2.85362252675215	0.842052363751632	3.38888963393949	0.000701762496232956	0.00158029544219261	 TEC	NO
ENSG00000280109	111.173676299444	4.96340469133281	0.35948334404224	13.807050517338	2.31101708048654e-43	1.34012840545668e-41	 lncRNA	NO
ENSG00000280113	0.756217301379722	2.23192125066639	0.448359005259502	4.9779779696286	6.42519672002994e-07	2.31659673843802e-06	 TEC	NO
ENSG00000280119	5.7319431276176	-2.46758911316892	0.329166399664812	-7.4964793359275	6.55547455098296e-14	4.9798285277228e-13	 TEC	NO
ENSG00000280143	201.193334598608	-2.84810164042805	0.23635715839865	-12.0499910378188	1.93971020553669e-33	5.91698206894294e-32	 TEC	NO
ENSG00000280166	3.37181801877374	4.27590035265181	1.10622717964415	3.86530039338509	0.000110952557703453	0.000287028833968082	 TEC	NO
ENSG00000280167	3.31531175619581	2.25321294863451	0.398250357145324	5.6577801079342	1.5334342332464e-08	6.72094683500489e-08	 TEC	NO
ENSG00000280183	3.29383003525475	2.09110132214374	0.511782224715979	4.08592018471182	4.39024697114317e-05	0.000121443455450326	 TEC	NO
ENSG00000280190	2.38922558269819	3.67533934264652	1.26502770144294	2.90534297269086	0.00366850872250193	0.00721869549340697	 TEC	NO
ENSG00000280205	4.03135000819543	3.50893366623018	0.909320380508662	3.85885298674085	0.000113920437509866	0.00029416829986959	 TEC	NO
ENSG00000280216	0.620111026692227	-2.20634100059005	0.403316409702665	-5.4704964824432	4.48776614502942e-08	1.86488380715504e-07	 TEC	NO
ENSG00000280219	50.6031199254039	2.59992989996355	0.272053561206683	9.55668394279297	1.21590202804679e-21	1.69268425622622e-20	 TEC	NO
ENSG00000280224	2.3524615999267	2.77290391585446	0.640130957186715	4.33177599790046	1.47911383893002e-05	4.40095138750656e-05	 lncRNA	NO
ENSG00000280242	1.12209221002852	2.75872835117614	0.86075649642573	3.20500439163885	0.00135060419853977	0.00288531451887519	 TEC	NO
ENSG00000280269	5.01565599821096	3.36038859662035	0.494506086335712	6.79544436251698	1.07979183621758e-11	6.59554614142554e-11	 TEC	NO
ENSG00000280274	2.47672129787584	2.0830553617195	0.478637408736661	4.35205298143666	1.3486865848181e-05	4.03601843827536e-05	 TEC	NO
ENSG00000280295	4.26766765782683	2.83736038118543	0.534857867035786	5.30488669244084	1.12743004433909e-07	4.45903694364403e-07	 TEC	NO
ENSG00000280321	2.40216655139103	3.99093424215539	0.795457636561428	5.01715497937419	5.24422632789811e-07	1.91011719075308e-06	 TEC	NO
ENSG00000280323	8.52900060774476	-3.32373967206112	0.502014430800677	-6.62080503693886	3.57247894700447e-11	2.07692132542951e-10	 TEC	NO
ENSG00000280326	3.69139557133706	3.82865644702711	0.65807214861804	5.81798888627536	5.95598607811939e-09	2.7341117145979e-08	 TEC	NO
ENSG00000280354	0.733180706158835	2.00825326698481	0.671658594953476	2.98999116824212	0.00278985513408313	0.00561532136026021	 TEC	NO
ENSG00000280375	4.02531954599584	3.94347481673717	0.553870938442912	7.11984425076245	1.08049090942767e-12	7.3159316770794e-12	 TEC	NO
ENSG00000280376	1.72146179864197	3.14715286548365	0.615158181736325	5.11600586470395	3.1207336071972e-07	1.16609402504439e-06	 TEC	NO
ENSG00000280379	2.28113181182473	2.28375144002132	0.758436990404643	3.01112876733885	0.00260278450225153	0.00527020723417002	 TEC	NO
ENSG00000280392	4.71083959390745	2.7807364987871	0.663264512126749	4.19250004778743	2.75897024216047e-05	7.87689846713753e-05	 TEC	NO
ENSG00000280404	0.973440750797506	2.23213303456115	0.726366358653575	3.0730126856353	0.00211909479260376	0.00436488385787625	 pseudogene	NO
ENSG00000280408	3.72102984126901	2.39419308168965	0.466276249175129	5.13470949018983	2.82580175742343e-07	1.06120931071582e-06	 TEC	NO
ENSG00000280409	6.65469833034177	5.17988937701971	0.430813436710162	12.0235093328915	2.67369911369445e-33	8.04818768452608e-32	 TEC	NO
ENSG00000280434	30.7641891140762	2.02137151782925	0.309178154232984	6.53788597336028	6.23944639741566e-11	3.53272784699968e-10	 lncRNA	NO
ENSG00000280439	2.25721571407019	-2.65479065545385	0.273992951449788	-9.68926624355287	3.34926164809593e-22	4.8383731165834e-21	 TEC	NO
